population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct65up,pctUrban,medIncome,pctWInvInc,pctWSocSec,PctPopUnderPov,PctNotHSGrad,PctUnemployed,PctOccupManu,PctOccupMgmtProf,MalePctNevMarr,TotalPctDiv,PctFam2Par,PctKids2Par,PctWorkMomYoungKids,PctKidsBornNeverMar,PctImmigRec5,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,MedYrHousBuilt,PctWOFullPlumb,OwnOccMedVal,OwnOccQrange,RentMedian,RentQrange,MedRentPctHousInc,MedOwnCostPctIncNoMtg,PopDens,PctUsePubTrans
33497,2.66,58.37,41.41,0.07,0.23,14.37,15.76,99.12,16331,17.99,39.28,29.7,42.18,10.58,20.98,15.41,31.98,14.46,52.44,43.42,63.11,10.7,5.75,96.36,0.09,7.53,60.05,5.06,49.96,3,1958,1,40500,29400,164,144,28.1,14.4,835.5,2.25
27310,2.32,7.98,89.38,2.06,0.97,12.05,17.41,0,32615,54.7,31.66,9.47,14.4,4.91,7.12,41.13,22.24,12.07,73.16,71.14,60.7,1.41,34.1,94.79,0.86,2.31,70.2,1.35,43.47,3,1954,0.13,64100,50400,307,178,23.5,11.4,308.1,0.03
13092,2.06,5.46,93.29,0.83,0.71,10.74,18.21,100,29547,48.32,32.38,6.25,14.56,2.57,11.98,26.78,27.49,14.64,67.83,67.14,73.73,1.64,17.2,96.68,0.52,1.52,53.7,0.93,66.3,2,1963,0.1,67300,21300,378,116,22.7,11.6,2658.8,1.53
59718,2.21,0.85,97.5,1.02,1.5,12.01,11.81,100,28791,48.07,25.06,8.5,15.86,4.87,10.28,33.54,36.97,13.07,70.97,72.31,60.58,1.76,13.61,88.43,1.22,5.24,54.78,0.98,60.84,2,1939,0.24,73200,31100,352,131,23,13.7,10393,10.17
76836,2.87,21.6,69.23,0.97,12.68,15.05,12.71,100,30967,38.63,30.17,12.97,28.94,7.8,18.78,20.64,35.47,10.56,68.58,63.58,56.92,5.39,21.71,85.18,3.17,8.55,66.48,5.28,50.45,2,1954,0.44,64500,37900,331,165,26.3,13.5,2666.1,2.89
16922,1.86,1.27,98.27,0.3,0.68,4.68,48.35,100,27834,69.63,68.37,5.79,19.28,3.96,8.22,26.11,13.07,8.84,63.39,60.8,57.14,0.61,3.16,93.51,0.91,1.05,74.92,0.81,81.68,2,1974,0,91300,61900,468,236,29.4,11.2,2201.1,0.15
16200,2.48,12.99,86.4,0.46,0.59,13.29,15.7,0,21468,35.17,34.08,18.53,32.58,9.11,15.58,24.54,23.51,12.99,68.73,65.61,56.49,3.07,6.2,98.36,0,2.88,67.51,1.78,49.23,3,1964,1.15,42300,33200,205,114,26.3,11.4,1216.9,0.1
11938,2.26,2.06,96.36,1.06,0.66,12.58,16.98,0,24127,45.97,37.43,13.69,21.56,6.84,15.4,30.28,28.68,13.21,67.1,67.44,59.6,3.14,19.22,93.97,0.31,3.01,58.92,0.93,47.39,3,1939,0.27,50000,33500,310,146,26.6,13.4,3710.2,0.89
26778,2.48,10.76,88.29,0.2,0.4,13.4,14.72,0,17658,29.65,36.76,25.86,37.81,13.05,26.21,19.8,27.12,15.49,59.15,56.94,58.59,3.9,12.21,97.52,0.38,5.53,57.46,2.21,56.69,2,1941,0.67,34600,24000,224,134,28.7,12.8,2482.6,1.28
22754,2.71,21.26,75.56,0.57,8.3,13.83,12.46,0,25268,28.1,28.59,17.84,32.03,5.34,19.25,21.82,23.21,13.4,66.79,60.59,52.65,4.57,31.95,90.35,1.99,6.52,64.63,7.05,49.11,3,1973,0.73,59900,47000,315,173,28,13,1037.9,0
16367,2.81,0.56,96.62,1.88,1.87,13.8,6.76,100,45474,55.82,15.39,3.92,7.91,2.64,6.88,40.36,21.14,9.89,83.66,83.31,62.12,0.57,11.38,96.12,0.42,3.55,80.71,1.34,24.74,3,1974,0.2,102500,74100,422,189,24.3,14.3,2383.1,2.33
51288,2.68,2.27,94.8,2.28,1.03,13.49,3.49,100,43620,50.59,9.25,4.2,5.49,3.06,9.29,30.72,30.22,9.83,79.93,80.41,70.4,1.74,14.28,95.34,0.73,2.99,71.53,1.62,43.98,3,1977,0.43,108100,38800,537,150,24.7,10.5,1989.9,2.11
12636,2.51,0.39,98.35,0.49,2.12,10.14,19.77,90.76,32979,59.2,40.26,5.71,28.14,3.05,17.35,21.93,21.78,7.66,83.99,79.52,59.84,0.47,10.32,93.32,0.77,2.55,87.71,0.69,30.16,3,1956,0.54,82900,44500,391,250,27.4,12.4,1047.1,0.75
10603,2.6,0.61,90.3,8.42,3.51,10.01,17.23,100,52126,67.2,34.72,2.38,13.63,2.93,6.4,40.97,26.31,5.81,89.21,88.61,54.04,0.29,16.93,80.83,2.72,3.65,79.22,1.72,36.1,3,1948,1.23,224000,56400,716,318,28.1,18,5428.5,16.12
118779,3.4,13.81,67.45,6.65,22.87,15.01,3.81,99.84,42186,28.65,12.35,8.36,18.18,7.31,14.02,22.67,25.49,10.17,81.18,77.12,55.35,3.17,24.37,78.54,3.84,10.84,75.04,9.14,28.48,3,1985,0.26,140800,48400,602,245,30.5,11.2,2333.6,0.91
12906,2.55,0.14,92.8,0.33,0.81,12.77,10.16,0,27373,47.93,25.58,10.19,15.2,2.4,7.04,34.12,24.71,9.64,78.07,77.85,87.97,2.56,0,95.84,0.18,4.41,68.16,2.25,47.05,3,1970,0.17,59500,25600,275,147,22.9,12.1,956.9,0
13228,2.84,0.77,94.1,4.43,2.24,13.07,8.54,100,65590,66.97,20.77,2.46,6.7,3.75,4.64,41.85,27.15,6.65,88.05,88.22,44.71,0.54,17.51,88.66,1.17,4,86.6,0.8,23.59,3,1960,0.52,263300,126300,900,260,28.8,16.5,2304.4,8.34
24079,2.98,16.48,75.1,3.74,8.97,17.02,3.09,100,24596,28.36,9.59,11.97,12.34,7.81,10.74,21.67,20.19,8.89,82.57,78.89,58.84,0.78,25.11,86.64,1.28,4.69,50.61,5.71,38.72,3,1976,2.22,55400,24300,331,138,27.4,12.7,2479.3,0.16
60569,2.32,0.72,97.78,1.23,0.79,10.72,15.44,100,34506,54.85,29.14,4.17,13.22,3.09,10.15,36.06,24.71,10.69,78.34,77.9,60.65,0.83,19.75,95.67,0.44,2.33,71.98,0.81,39.52,3,1958,0.17,77900,40900,381,175,23.3,11.7,3134.5,1.84
14490,2.65,0.21,98.5,0.7,0.57,12.62,7.28,77.35,39683,60.12,17.92,3.39,13.83,2.95,14.54,29.54,28.59,8.02,87.72,87.82,63.38,1.02,3.47,97.02,0.8,3.3,71.81,0.95,41.79,3,1980,0.12,86900,42100,388,115,20.6,12,509.2,0.08
17187,2.78,1.05,91.23,6.83,5.42,11.85,14.03,100,48776,51.83,30.81,3.26,18.96,4.09,10.43,29.32,29.62,5.91,86.81,84.01,55.45,0.2,17.51,82.16,2.57,5.84,80.69,1.88,33.91,3,1947,0,188400,54400,630,325,28.7,16,8359.4,10.52
32998,2.6,0.78,96.04,2.65,1.13,11.85,7.12,100,47518,55.48,16.22,3.26,10.47,3.9,8.08,37.25,26.59,10.26,84.25,84.49,51.76,1.09,24.54,92.28,1.31,2.79,78.52,1.25,46.9,3,1978,0.37,127900,75400,602,181,21.7,14.2,1046,0.24
24664,2.73,13.68,85.05,0.53,0.55,14.9,10.43,0,25508,34.6,24.43,15.49,25.37,7.43,19.97,19.41,25.07,13,70.41,66.47,56.08,2.55,11.41,97.4,0.15,5.12,65.46,2.27,34.26,3,1962,0.2,52900,23900,306,164,27.6,11.8,2657.8,0.32
23163,2.49,0.29,98.16,1.15,0.71,13.2,14.12,100,31877,48.74,30.19,7.15,14.54,4.22,11.58,26.17,32.4,10.78,73.72,69.34,71.73,1.41,9.69,94.92,0.29,2.82,66.72,0.82,50.19,2,1949,0.43,105600,41200,458,208,26.5,13.8,1877.8,2.42
19478,2.55,4.59,94.24,0.88,0.3,12.75,12.42,0,29032,43.23,28.76,9.83,23.52,4.52,19.39,26.79,23.16,11.97,75.67,73.5,61.32,1.99,37.93,96.67,0.44,3.38,65.83,1.14,41.36,3,1957,0.29,60300,33300,303,153,24.4,12,2189.3,0.55
28150,2.57,0.56,98.11,1.14,0.8,11.48,14.49,100,44109,56.18,30.65,4.23,12.3,4.8,6.7,38.72,32.35,7.27,83.41,82.92,56.34,1.25,14.2,94.08,0.73,4.45,74.86,0.65,41.74,3,1939,0.19,196100,65100,588,314,25.7,13.2,5784.6,15.95
16787,2.79,0.5,98.24,0.99,1.33,11.66,14.64,79.25,49004,61.27,33.18,2.83,17.63,4.18,10.72,30.88,26.75,6.47,88.06,86.3,70.96,0.7,6.2,84.64,1.04,2.85,89.53,0.66,24.52,3,1959,0.16,189800,77200,486,289,22.3,14.7,612.6,0.27
22286,2.55,25.08,73.83,0.6,1.08,11.24,14.12,100,29450,45.05,30.59,6.48,23.23,6.56,14.02,26.32,27.67,12.5,67.37,65.46,70.23,3.49,4.78,97.06,0.33,4.6,71.85,2.22,50.35,2,1956,0.27,57100,27100,365,71,27.4,11.8,3480,1.95
25408,2.3,0.14,97.11,1.04,3.44,9.73,27.39,0,22954,50.42,49.82,11.13,22.55,7.48,10.93,24.87,18.44,12.03,71.95,69.23,50.67,0.93,6.98,94.7,0.6,2.92,72.19,3.01,67.6,2,1971,0.15,97600,61300,370,169,28.9,12,1315.7,0.57
58282,2.42,35.16,63.62,0.85,1.04,15.36,14.26,100,23963,36.16,30.91,17.72,27.54,5.67,15.33,30.15,37.72,13.85,55.39,49.96,63.9,9.15,30.6,96.24,0.48,4.7,48.94,2.92,58.59,2,1958,0.73,68700,61800,274,236,23.7,12.6,2241.3,2.36
23478,3.18,1.97,87.97,8.49,2.28,39.89,3.85,0,17886,54.72,10.2,34.88,3.27,4.92,6.01,42.31,71.18,4.1,79.2,79.29,59.89,2.02,62.32,88.57,1.1,3.26,35.39,3.49,61.33,2,1969,0.46,80300,33100,326,153,35.1,11.6,3398.7,5.14
16097,2.6,0.11,98.65,0.38,0.65,14.85,12.19,0,21615,44.87,28.92,14.75,25.32,4.88,13.56,24.33,29.63,7.8,79.49,79.81,70.22,1.2,5.82,90.15,0.65,4.71,69.34,2,43.33,3,1973,0.32,44000,27300,231,132,24.1,13.8,1558,0.14
12456,2.41,12.38,85.77,0.41,2.29,13.75,14.88,100,23700,37.26,32.57,13.67,26.15,5.19,22.17,22.17,27.57,15.04,61.9,59.36,64.8,4.5,20.29,96.42,0.26,4.32,62.95,2.14,53.14,2,1947,0.29,37300,22600,269,116,25,13.2,2336.1,0.64
20390,3.08,1.17,90.13,6.85,6.1,15.82,3.61,100,70919,53.94,10.53,3.53,7.13,3.61,4.4,44.57,26.64,9.34,86.68,86.65,52.78,0.54,15.96,83.94,1.67,4.71,85.63,2.3,20.04,3,1979,0.1,368400,216100,935,209,27.7,11.6,2410.2,0.62
23071,2.64,20,76.16,0.57,6.3,13.4,13.97,0,25075,37.25,30.35,16.85,30.81,6.29,19.4,25.78,24.52,12.29,71.62,66.01,57.15,2.77,37.63,93.15,1.32,6.01,58.96,4.98,49.49,3,1964,0.96,48300,43600,318,137,25.3,14.5,936.9,0.29
26801,2.17,0.97,87.45,8.87,10.19,8.72,16.12,100,42487,56.23,26.57,4.69,11.75,2.8,7.07,34.97,31.81,12.86,78.34,77.68,64.77,1.29,22.46,78.17,3.48,3.22,55.47,4.49,67,2,1951,0.17,461500,145001,682,281,25.2,11.8,5955.8,7.7
13289,2.33,1.28,96.72,1.27,0.93,11.69,8.67,100,34859,61.79,19.05,5.79,7.56,2.06,7.15,38.62,31.29,11.35,75.53,77.43,66.93,1.31,33.85,94.78,0.81,2.16,56.38,1.35,50.45,2,1971,0.03,93000,46300,448,117,24.2,13.3,1990.1,2.8
27603,2.37,1.19,96.96,1.28,1.58,9.89,13.71,97.11,43578,57.19,26.6,3.52,14.02,4.11,9.16,36.25,29.38,10.85,80.2,78.04,58.85,0.37,12.63,92.23,0.62,2.59,72.69,1,53.19,2,1968,0.09,186100,118400,622,299,25.9,14.5,1211.6,1.47
14837,2.38,0.82,97.89,1,0.98,10.77,20.22,100,36215,57.32,39.57,3.75,17.21,2.28,7.57,33.28,28.2,9.14,79.58,79.48,61.95,1.35,16.93,93.97,0.64,3.37,78.49,0.72,38.21,3,1949,0.11,111900,57600,476,187,26.8,15.4,5324,11.79
10145,2.69,2.18,94.68,0.59,4.05,14.21,11.26,0,25943,36.3,25.05,13.93,23.66,8.04,23.13,23.04,20.11,10.29,79.85,74.56,65.73,2.01,0,95.88,0,4.12,75.42,3.26,35.9,3,1967,0.38,45400,32600,242,163,25.3,12.6,1028.9,0
52376,2.43,50.6,42.59,1.76,7.68,13.47,11.54,100,20329,26.71,26.84,27.02,32.78,10.31,15.51,22.71,45.34,17.1,40.38,35.17,61.81,16.82,29.61,88.86,2.27,8.37,44.73,4.93,48.51,3,1940,0.72,38400,26400,296,168,26.3,13.8,6234.9,12.67
24603,3.21,0.96,94.52,1.73,5.24,17.17,7.28,100,35018,42.59,18.46,4.38,11.27,4.05,14.12,26.29,22.85,9.74,82.97,82.27,74.66,0.09,9.44,94.73,0.79,12.05,82.81,3.49,29.01,3,1972,0,66300,20500,299,126,22.5,12,3514.7,1.24
328123,2.4,30.65,64.75,0.99,4.92,14.22,13.29,100,18482,32.46,30.98,25.62,32.71,11.58,16.9,23.38,43.67,12.96,49.18,47.75,51.28,10.52,18.49,87.64,1.91,5.41,47.48,2.14,45.13,3,1939,0.52,46700,36100,255,133,31.8,14.2,7798.2,13.43
78122,2.8,54.99,44.22,0.43,0.83,17.83,9.77,100,21885,25.35,24.18,27.52,33.63,10.85,16.38,24.26,35.73,14.81,52.66,45.35,58.45,10.59,17.15,96.42,0.5,7.09,47.41,7.49,47.5,3,1966,0.72,56200,39900,218,172,26.8,13.1,1359.8,1.76
22117,2.87,29.83,65,0.55,8,14.25,8.49,100,31489,29.48,19.91,10.06,24.21,5.42,12.86,22.11,24.33,13.34,72.1,67.9,77.46,3.42,9.38,92.53,1.08,5.65,65.69,5.6,41.45,3,1975,0.64,67300,35400,415,124,25.9,14.6,732.4,0.52
74991,2.52,1.01,97.47,0.62,3.67,10.48,20.68,97.8,31177,51.63,41.25,5.91,18.63,4.35,10.25,22.82,17.72,9.28,79.67,77.25,65.3,0.57,11.99,91.03,0.91,2.43,74.62,1.66,37.67,3,1981,0.1,91100,60500,438,162,26.7,11.9,688.6,0.42
22355,2.49,2.89,89.61,4.85,9.24,10.62,15.26,100,33311,44.14,31.16,6.12,33.67,7.04,16.06,22.29,31.6,10.17,75.2,72.57,49.84,1.96,23.11,69.43,4.69,4.89,48.34,4.47,66.13,2,1955,0.07,177700,55300,604,202,28,19,9533.9,6.03
1027974,2.75,75.67,21.63,0.82,2.77,16.05,10.94,100,18742,18.62,28.84,32.41,37.85,19.67,20.54,18.74,44.98,17.88,37.07,32.26,48.88,16.59,21.59,92.53,1.16,11.01,55.72,5.44,48.3,3,1945,0.93,25600,18600,265,124,35.1,14.8,7153,10.57
50961,2.23,16.22,81.99,0.69,4.73,10.72,21.45,100,24884,45.23,40.1,13.25,23.64,4.69,10.18,24.92,30.93,16.51,55.96,50.44,65.83,4.87,17.05,91.07,1.38,3.36,55.93,3.95,70.12,2,1967,0.3,71600,52100,411,192,28.6,12.2,3363.3,1.55
56381,2.77,4.94,90.6,3.4,1.15,14.22,3.17,100,40018,44.68,9.34,7.52,9.28,4.7,13.87,25.1,31.25,10.8,75.66,75.36,68.15,4.49,20.68,94.13,1.02,3.84,74.29,2.55,46.64,3,1974,0.14,88400,26100,447,148,26.4,11.5,2089.1,4.17
53589,2.59,27.32,71.49,0.79,0.67,14.66,11.54,100,25790,29.97,27.91,17.03,29.55,4.87,16.4,26.03,24.97,13.75,68.34,62.54,68.72,4.55,23.38,97.24,0.32,4.46,63.11,3.42,38.6,3,1971,0.5,58600,45500,229,169,23.5,12.7,649.2,0.19
75636,2.9,1.47,74.77,6.44,25.13,14.83,9.87,100,29463,36.94,24.16,17.62,24.77,6.83,11.13,28.86,27.39,12.33,73.55,69.59,48.56,3.73,29,76.34,6.36,8.05,60.41,8.84,44.8,3,1974,0.23,90300,46200,384,171,31,12.1,3107.5,0.8
23696,2.71,0.24,97.76,0.87,3.88,13.6,12.42,100,39437,57.3,29.36,3.6,15.34,3.62,12.83,27.6,25.71,7.5,84.87,82.39,59.18,0.37,4.65,90.85,0.85,4.14,84.98,1.62,32.84,3,1962,0.09,72300,29900,408,160,21.9,12.2,3362.1,3.88
47181,2.21,26.28,71.99,0.68,6.08,8.02,28.6,100,31146,54.61,48.39,11.35,25.41,7.2,8.72,26.09,25.62,11.22,61.66,53.95,69.24,5.48,30.36,82.75,4.53,5.06,68.88,5.26,72.68,2,1975,0.3,92900,85500,513,247,28.6,12.9,3070.1,0.99
12588,2.8,0.6,98.26,0.67,0.87,14.31,9.69,67.12,36682,37.44,25.74,4.51,25.45,6.67,16.31,22.77,26.81,9.33,79.93,77.82,61.61,1.15,19.13,94.11,0.66,4.17,78.26,1.34,39.59,3,1963,0.6,122400,39400,448,269,24.8,14,456.3,0.55
10678,2.98,2.4,73.97,1.13,34.19,16.39,9.69,0,26136,29.02,25.15,16.11,38.5,7.12,21.5,21.57,21.39,9.23,81.96,77.41,51.58,1.15,11.42,68.27,6.8,8.75,74.72,9.67,39.81,3,1964,1.22,37200,28700,246,135,21,11.6,2163.3,0
18853,2.97,12.27,65.07,0.64,48.31,16.96,12.99,0,19970,31.01,30.68,27.8,44.73,8.74,22.55,17.96,32.5,11.83,66.54,60.96,66,3.26,6.36,57.06,5.93,9.1,58.86,11.12,56.46,2,1965,1.32,45700,37200,252,166,28.7,13.5,1534.3,0
13057,2.67,5.81,85.86,2.42,15.93,15.36,7.82,100,35615,49.16,18.13,7.94,9.36,5.23,8.98,31.07,23.02,10.94,78.5,77.74,65.94,0.99,16.27,86.04,1.15,4.03,58.74,4.23,36.47,3,1973,0,78600,38500,374,145,22.8,10.9,2268.4,0.11
32983,2.83,11.97,77.37,5.22,11.78,15.84,6.77,0,29590,46.65,15.7,10.73,9.86,5.47,8.18,32.95,27.44,10.09,79.74,78.09,62.35,1.59,17.01,86.56,0.99,4.31,46,3.79,43.64,3,1977,0.1,78100,31200,350,151,24.7,10.7,223.6,2.72
24848,2.59,14.08,83.71,1.49,1.54,12.21,10.81,100,24869,38.29,25.37,11.72,16.16,4.1,7.86,26.88,28.54,12.47,73.88,70.42,62.24,3.04,10.71,94.63,0.38,3.02,46.15,3.1,62.42,2,1977,0.47,97100,96200,365,147,24.7,12.3,1548.4,0.45
71349,2.63,28.33,42.28,10.96,31.14,13.63,6.72,100,30967,24.95,13.91,13.92,26.11,6.89,15.06,22.23,40.44,15.38,60.05,57.28,59.65,8.94,29.19,60.24,10.48,9.86,29.04,19.14,77.42,2,1968,0.44,226100,103200,593,181,28.2,10.8,11605.2,5.13
137560,2.65,51.31,46.85,1.15,1.42,15.02,12.64,100,22102,26.02,30.19,22.61,29.91,7.77,13.96,22.99,34.36,14.93,56.86,48.52,62.22,9.14,20.1,95.12,0.65,7.15,52.53,4.92,52.43,2,1958,0.47,54800,33000,281,195,28.6,13.6,2121.4,6.22
13794,2.6,0.5,98.33,0.85,0.77,14.73,12.44,95.71,38025,46.39,29.37,6.1,23.91,3.62,17.58,18.34,25.9,9.67,79.54,76.74,68.24,1.29,8.11,96.32,0.73,3.21,80.07,1.24,38.49,3,1959,0.4,88100,46600,452,167,26.4,13,576.4,1.1
11216,2.4,2.89,93.58,0.8,5.59,12.94,13.3,100,26179,31.85,32.4,12.12,37.57,8,23.73,14.19,31.45,15.25,63.7,63.09,45.93,4.29,16.91,91.09,1.95,4.55,69.36,3.38,54.16,2,1952,0.14,37600,14800,342,131,25.7,14.3,3905.3,1.63
39311,2.72,1.12,96.38,2.09,0.7,10.42,3,100,52956,57.34,6.91,3.12,3,3.06,4.6,41.3,25.31,8.58,85.74,87.03,66.01,1.28,27.77,95.62,0.23,2.66,78.95,0.96,37.35,3,1984,0.2,121600,64000,618,163,23.1,11.5,1171.4,1.43
44972,2.64,34.1,64.19,1.17,0.84,25.65,7.86,100,22661,34.55,19.09,26.64,20.99,6.63,11.34,33.51,53.26,9.47,60.58,55.04,68.39,9.77,26.11,96.1,0.43,4.72,45.51,3.64,55.03,2,1972,0.35,73300,52000,290,150,30.8,12.9,2409,1.22
24832,2.38,10.39,86.05,1.41,16.5,9.66,10.67,0,28121,38.07,19.69,10.39,20.15,2.86,7.47,23.8,37.06,15.89,76.31,73.2,67.8,1.99,16.78,78.79,3.64,3.51,41.27,5.5,65.73,2,1957,1.21,147400,94500,559,311,30.9,12.8,4378,1.67
16210,2.69,1.19,74.64,0.96,33.65,12.09,19.78,100,20810,32.35,44.7,15.96,39.28,8.24,16.05,18.45,24.74,12.61,68.18,63.91,45.52,3.93,26.42,73.28,6.72,10.17,62.04,10.86,69.57,2,1977,0.56,90400,42000,385,211,29.8,12.6,1477.4,0.48
58441,2.63,2.13,93.26,3.49,4.42,11.18,14.2,86.54,65072,66.96,28.24,3.02,11.26,3.8,4.54,45.91,28.94,7.73,84.46,83.61,39.2,1.03,32.92,82.25,2.6,4.45,72.03,1.34,32.15,3,1952,0.33,500001,150801,875,424,24.8,13.2,1178.4,15.77
369365,2.56,15.3,60.09,15.01,16.25,13,10.87,100,28183,37.13,23.83,17.21,23.06,7.6,10.6,30.03,35.63,15.82,61.53,58.39,53.99,5.53,24.15,76.21,6.07,8.5,52.57,8.54,57.08,2,1964,0.64,115800,84200,429,217,29.7,11.8,3702.5,4.1
70576,2.38,20.2,78.12,0.9,3.26,13.18,20.31,100,24462,40.27,38.71,13.96,26.03,6.59,14.48,26.35,25.33,13.44,63.38,56.58,63.37,4.84,16.11,93.55,0.92,3.87,59.76,3.4,60.9,2,1971,0.28,61600,41300,316,153,25.9,12.4,1774.5,1.24
81805,2.51,1.58,97.18,0.91,0.67,14.3,19.66,100,21060,42.5,41.89,15.22,29.59,6.55,19.89,21.09,35.01,9.61,70.47,68.06,54.78,2.25,15.5,93.41,0.57,5.18,59.12,1.18,44.5,3,1939,0.43,57100,37500,252,153,26.1,14.3,3131.4,3.02
10742,2.77,2.09,97.32,0.5,0.47,12.99,10.41,95.75,34978,51.21,28.28,4.07,18.18,4.72,13.49,25.48,23.89,7.18,85.6,84.13,64.31,0.64,6.76,94.15,0.23,2.95,84.42,0.75,30.35,3,1964,0.53,70200,39100,339,139,21.6,13,673.2,0.33
40961,2.34,2.13,95.03,0.64,1.16,14.24,15.32,100,19420,37.98,33.41,16.96,27.03,5.98,16.44,23.08,26.3,13.88,70.05,68.16,56.94,1.78,32.01,96.95,0.45,2.77,62.74,1.74,57.54,2,1957,0.44,41100,34300,251,131,25.7,12.1,1331.5,0.23
53367,2.6,2.38,88.43,4.49,8.56,13.4,8.57,100,32420,32.97,19.56,7.21,17.7,4.64,12.9,22.26,28.33,16.58,72.94,71.08,75.63,1.87,27.17,88.2,2.22,4.53,57.38,5.07,51.39,2,1975,0.19,97300,33500,443,192,26.5,12.8,3615.7,2.77
14427,3.26,11.12,88.2,0.38,0.76,16.43,5.28,0,47517,39.46,14.4,6.63,16.88,2.65,12.94,26.87,23.95,7.03,87.31,85,46.04,2.91,20.86,97.3,0.41,5.47,86.59,2.57,15.65,3,1981,0.5,104500,59100,366,206,23,11.6,1121.5,0
29925,2.58,70.33,23.96,1.29,10.82,13.62,11.17,100,27301,25.84,27.98,17.8,34.43,9.74,16.89,21.54,42.97,14.8,49.48,44.05,65.85,12.66,26.35,79.1,5.75,10.7,34.25,8.77,72.92,2,1953,1.55,123600,84600,500,233,27.5,14.9,13083.7,19.92
86284,3.85,1.67,41.65,1.62,83.13,18.7,6.66,100,27279,19.78,20.97,17.44,59.05,10.81,32.75,10.15,39.71,9.33,72.21,66.2,50.57,7.4,24.7,21.16,25.71,25.34,49.35,42.18,79.59,2,1951,0.78,162500,55100,508,192,30,11.6,11329.3,8.02
447619,2.66,22.01,63.79,1.99,19.51,13.84,10.07,99.9,26547,34.15,23.25,17.42,28.38,7.43,16.43,25.67,31.15,15.02,68.71,62.53,60.06,4.94,22.64,80.59,4.82,7.84,57.17,7.88,58.08,2,1964,0.58,59900,47500,337,147,24.6,13.1,1537.2,1.65
24124,2.9,10.84,87.86,0.61,2.53,15.47,9.45,100,34492,43.4,24.04,10.08,19.36,5.46,7.99,33.68,25.32,9.74,78.86,76.23,56.86,2.01,14.77,95.33,0.21,4.67,76.12,2.14,21.39,3,1971,0.13,67800,32000,353,166,25.6,12,2491.1,0.67
13786,2.52,5.74,93.4,0.37,0.62,14.44,12.84,0,24676,32.47,29.19,14.52,32.53,4.66,24.42,24.39,21.29,11.39,76.23,72.2,63.19,1.41,16.88,97.82,0.33,2.49,67.65,2.1,41.68,3,1970,0.91,52700,37000,189,139,22.8,12.9,286.5,0
12703,2.55,0.78,96.92,0.24,0.57,13.58,14.19,0,21344,44.66,32.31,12.07,20.81,2.18,15.59,24.31,28.93,8.8,77.28,77.56,77.04,1.91,4.85,94.79,0.58,3.71,69.08,1.35,51.94,2,1963,0.34,49900,29100,229,129,23.8,14.3,1655.8,0
40663,2.82,15.66,79.29,2.3,17.33,12.99,8.86,99.77,35794,35.88,20.94,8.38,22.05,4.79,8.95,25.85,26.97,12.42,75.62,72.6,67.71,2.51,15.39,77.56,2.93,5.61,78.62,7.18,47.15,3,1969,0.57,81200,26600,519,189,29.1,13.7,1322.6,0.9
25058,2.71,5.24,90.35,3.72,2.66,12.99,10.16,100,46885,52.57,20.77,3.2,13.96,4.61,8.05,39.29,28.98,8.6,81.9,82.01,52.77,1.13,27.74,86.09,1.88,4.79,72.93,1.52,41.77,3,1965,0.07,189300,103700,557,107,24.9,15.2,2190.2,3.56
12329,4.14,12.22,82.41,2.65,5.46,21.91,2.43,0,47299,55.38,7.68,3.88,2.93,1.66,5.75,55.75,41.05,5.49,91.25,91.11,57.06,0.58,24.73,89.64,0.23,4.36,43.91,3.29,29.32,3,1962,0.54,311300,135000,577,284,22.2,11.7,451.5,13.49
13441,2.56,23.93,63.14,0.31,1.32,15.96,16.46,0,14555,27.36,37.74,33.39,31.18,10.72,17.21,19.47,30.84,13.67,59.73,54.12,55.98,4.87,41.09,96.36,0.2,4.92,63.71,3.3,54.44,2,1954,1.82,29300,27400,171,136,31.3,12.6,1017,0
66643,2.16,0.35,95.81,2.89,3.97,9.53,13.93,100,60374,57.59,21.36,5.67,4.69,3.01,3.45,48.84,36.25,14.45,77.69,77.12,44.23,0.92,18.2,89.36,0.99,1.99,60.89,1.62,51.8,2,1968,0.26,500001,83301,961,252,26.3,11.7,4589.7,0.95
31808,2.54,3.32,87.75,5.72,8.41,11.87,8.2,100,45964,50.08,17.04,5.95,11.68,4.07,8.05,36,30.03,15.45,74.1,70.37,63.72,2.35,24.42,86.93,1.51,3.22,70.48,2.64,41.79,3,1972,0.39,203700,104400,603,267,27.5,11.8,2740.2,6.08
19587,2.87,13.94,85.03,0.6,0.78,15.91,8.48,100,32493,37.38,23.95,11.42,25,5.36,13.7,23.91,24.13,9.48,79.08,73.73,63.31,2.18,6.12,97.62,0.17,4.79,76.84,2.55,20.45,3,1971,0.92,62300,36200,291,232,23.6,12.4,1027.6,0.15
37729,2.6,31,65.5,2.27,3.31,11.66,12.82,100,52442,54.17,27.42,6.03,13.03,5.41,6.51,47.81,35.32,10.52,73.15,71.24,70.25,4.1,24.19,89,0.77,5.91,64.67,2.05,45.86,3,1939,0.27,271700,163600,670,334,26.6,17.6,5776.7,19.72
